image_id,attractive,blurry_image,sharp_jawline,high_cheekbones,smiling,bald,receeding_hairline,long_hair,curly_hair,grey_hair,black_hair,has_beard,patchy_beard,has_mustache,well_groomed,has_makeup,wearing_glasses,wearing_hat,clear_skin,dark_circles,oily_skin,thick_eyebrow,big_eyes,big_lips,sharp_nose,adult,old,mouth_open,male,double_chin,veil,wrinkle,chubby,llama_prompt,mistral_prompt
00052.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,"The man's face, framed by a well-groomed beard and topped with a hat, has a clear complexion, though dark circles under his eyes suggest a lack of sleep, and his thick eyebrows are slightly raised as he sits with his mouth open, revealing a glimpse of his teeth beneath his prominent facial hair.","The man's face, framed by his well-groomed black beard and topped with a hat, presents a striking image, with his clear skin and thick eyebrows drawing attention to his open mouth, while the dark circles under his eyes hint at a hint of fatigue."
00053.jpg,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,"The man's face, framed by a well-groomed beard and mustache, and partially shaded by a hat, has a clear complexion, although dark circles under his big, expressive eyes hint at a lack of sleep, while his black hair peeks out from beneath the hat's brim.","The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, while his big, expressive eyes sparkled against his clear, yet slightly oily, complexion, which was topped with a head of black hair."
00054.jpg,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,"The man's face was framed by a distinctive patchy beard and thick eyebrows, set off by a receding hairline of dark black hair, with a pair of glasses perched on his nose, and full lips that added a touch of warmth to his otherwise angular features, all of which were set against a smooth canvas of clear skin.","The man's face was rounded and chubby, with a distinctive patchy beard and a prominent mustache framing his features, which were further accentuated by his thick, dark eyebrows and black hair, all set off by a pair of glasses perched on the end of his nose, above a set of dark circles that hinted at a lack of sleep."
00055.jpg,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"The woman's face was a vision of radiant beauty, with her long black hair framing a smooth, clear complexion, a sharp jawline, and high cheekbones that accentuated her bright, smiling expression, which was perfectly complemented by her thick, well-groomed eyebrows.","The woman's face radiates warmth with a bright smile, her high cheekbones and sharp jawline subtly accentuated by her makeup, which complements her clear skin and frames her striking features, all of which are beautifully offset by her long, black hair."
00056.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,"The man's face, with its rounded, chubby features and oily sheen, was framed by a messy tangle of black hair, accentuated by a pair of glasses perched on the bridge of his nose, while dark circles under his eyes and a lattice of wrinkles etched a map of fatigue, his mouth hanging open in a relaxed, almost slack-jawed expression.","The man's face, framed by his black hair, had a worn and weary look, with dark circles under his eyes, a sheen of oil on his skin, and a map of wrinkles, his mouth hanging open in a relaxed expression, all of which combined to give him a somewhat tired and chubby appearance, accentuated by the glasses perched on the end of his nose."
00057.jpg,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,"The man's face is undeniably attractive, with a sharp jawline framing his well-groomed features, including a thatch of black hair and a pair of glasses perched on his nose, although his clear skin is slightly marred by dark circles under his eyes and a subtle chubbiness that softens his overall appearance.","The man's face was undeniably attractive, with a sharp jawline and well-groomed black hair framing his features, although his clear skin was somewhat offset by the dark circles under his eyes, and his overall complexion had a slightly chubby quality that was subtly tempered by the stylish glasses perched on his nose."
00058.jpg,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"Her round, cheerful face lights up with a warm smile, accentuated by high cheekbones and framed by a cascade of dark, black hair, although her overall radiant complexion is slightly dampened by the faint appearance of dark circles under her eyes and a subtle sheen on her oily skin, particularly noticeable as she laughs with her mouth open.","Her round, chubby face is framed by a cascade of long, black hair, and although dark circles under her eyes suggest a lack of sleep, her high cheekbones and bright, smiling expression, with her mouth open in a warm and inviting way, give her an endearing and radiant glow, slightly tempered by the sheen of oily skin on her cheeks."
00059.jpg,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"The man's face appears somewhat softly focused, with a rounded, chubby complexion, framed by a receding hairline, a thick beard, and a distinctive mustache, all of which are set off by his dark, black hair.","The man's face is somewhat indistinct, as if viewed through a soft focus, with a prominent beard and mustache framing his rounded features, while his dark hair is noticeably thinning at the temples, adding a touch of maturity to his overall chubby complexion."
00060.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face, rounded and slightly chubby, is framed by a well-groomed mustache and thick eyebrows, with a smattering of black hair, but his otherwise clear skin is marred by dark circles under his eyes and a subtle sheen that hints at oily skin.","The man's face was a picture of contradictions, with a well-groomed mustache and thick eyebrows framing a chubby complexion that was both clear and subtly oily, yet also marked by dark circles under his eyes that hinted at fatigue, all set beneath a distinctive mop of black hair."
00061.jpg,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face is defined by a sharp jawline, framed by a well-groomed beard that's slightly patchy in places, complemented by a distinctive mustache and thick eyebrows, all of which accentuate his features against a backdrop of clear, healthy-looking skin and a head of dark black hair.","The man's face is defined by a sharp jawline, framed by a well-groomed patchy beard and a distinctive mustache, with thick eyebrows accentuating his features against a backdrop of clear skin and a head of black hair."
00062.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Her face appears softly rounded, with gentle features that are subtly difficult to discern due to the slightly fuzzy quality of the image, giving her a sweet and endearingly plump appearance.","Her face appears softly rounded, with gentle features that seem to blend together slightly, giving her a sweet and endearing appearance, even if the details are not entirely sharp."
00063.jpg,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,"The woman's face was a vision of warmth and beauty, with a bright, inviting smile that showcased her perfectly groomed features, enhanced by a subtle yet elegant application of makeup, and framed by a cascade of long, dark hair that complemented her clear, radiant complexion.","Her face is a vision of warmth and beauty, with a bright, open-mouthed smile that showcases her joy, framed by a cascade of long, black hair that perfectly complements her high cheekbones and clear, radiant skin."
00064.jpg,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,"The woman's face is a vision of elegance, with her sharp nose and defined jawline framed by her dark, well-groomed hair, and her big, full lips curve upwards in a bright smile, revealing a glimpse of her teeth as her mouth hangs slightly open.","Her face is a striking combination of sharp angles and soft curves, with a defined jawline and nose, accentuated by high cheekbones and thick eyebrows, while her big lips and subtle makeup add a touch of elegance, though her overall appearance is slightly tempered by the dark circles under her eyes, which contrast with the vibrant frame of her black hair."
00065.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Her face is framed by a rich curtain of black hair that complements the bold, expressive lines of her thick eyebrows, which add depth and character to her overall features.","Her face is framed by a lush mane of black hair that complements the strong, expressive lines of her features, particularly her thick eyebrows, which add a sense of depth and character to her overall appearance."
00066.jpg,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,"Her face is a stunning vision, with a flawless complexion that hints at a diligent skincare routine, despite a subtle sheen that suggests her skin can get oily, framed by a luxuriant mane of black hair that cascades down her back and accentuated by thick, expressive eyebrows and big, bright eyes that seem to draw you in.","The woman's face was a stunning vision, with her long, luscious black hair framing a smooth, clear complexion that glowed despite a subtle sheen, accentuated by thick, expressive eyebrows and big, bright eyes that drew you in."
00067.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Her face is a stunning vision of elegance, with a sharp jawline that accentuates her delicate features, framed by a cascade of long, dark hair and defined by thick eyebrows, flawless clear skin, and a subtle yet polished application of makeup that enhances her natural beauty.","Her face was a stunning vision of elegance, with a sharp jawline and thick, expressive eyebrows framing her features, while her long, dark hair cascaded down her cheeks, complementing her clear, smooth skin and accentuated by a subtle yet polished makeup look."
00068.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Her face is a striking combination of delicate features and defined contours, with a sharp jawline that accentuates her heart-shaped face, framed by a cascade of black hair that falls around her pale skin, which is subtly bruised by the faint shadows of dark circles under her eyes.","Her face is a striking combination of delicate features and strong definition, with a sharp jawline that accentuates her heart-shaped face, framed by a cascade of black hair that falls around her pale skin, which is subtly bruised by the faint shadows of dark circles under her eyes."
00069.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was rounded and chubby, with a distinctive beard and mustache that framed his features, set against a backdrop of clear skin that shone with a subtle oiliness, while his thick eyebrows loomed above a pair of eyes that appeared tired, with dark circles etched beneath them, all topped with a head of black hair.","The man's face was rounded and full, with a prominent beard and mustache that framed his features, while his clear skin had a slightly oily sheen, and his thick eyebrows sat above a pair of tired-looking eyes with noticeable dark circles underneath, all of which was topped with a messy head of black hair."
00070.jpg,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,"The man's face was rounded and full, with a distinguished air thanks to his grey hair and well-groomed beard and mustache, which framed his high cheekbones and clear, if slightly oily, complexion, though the dark circles under his eyes hinted at a lack of sleep.","The man's face was rounded and full, with prominent cheekbones that added definition to his otherwise soft features, which were framed by a distinguished grey beard and mustache, though his clear skin was slightly marred by dark circles under his eyes and a subtle sheen that hinted at oily skin."
00071.jpg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face was undeniably attractive, with a warm and genuine smile that accentuated his well-groomed features, including his sleek black hair and thick eyebrows, all set against a backdrop of clear skin that shone with a subtle sheen, hinting at a slightly oily complexion.","The man's face was undeniably attractive, with a warm, genuine smile that lit up his features, framed by his neatly styled black hair and thick, expressive eyebrows, set against a smooth, clear complexion that hinted at a diligent skincare routine, despite a subtle sheen that suggested a naturally oily skin type."
00072.jpg,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was undeniably attractive, with a strong presence framed by his black hair and thick eyebrows, though his dark circles and patchy beard gave his otherwise clear complexion a slightly worn, rugged edge, and a subtle sheen hinted at oily skin.","The man's face was undeniably attractive, with a well-groomed mustache and patchy beard framing his features, though his clear skin was slightly marred by dark circles under his eyes and a subtle sheen that hinted at oily skin, all of which was offset by his rich, black hair."
00073.jpg,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,"The man's face, with its high cheekbones and rounded, chubby features, was dominated by a patchy beard and distinctive mustache, his oily skin glistening as he sat with his mouth open, revealing a map of wrinkles etched into his skin.","The man's face was a picture of warm, jovial amusement, with his mouth hanging open in a cheerful smile that accentuated the high cheekbones and deep wrinkles etched into his chubby, oily skin, which was partially obscured by a patchy beard and a distinctive mustache."
00074.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"The man's face was rounded and full, with a warm, cheerful smile that complemented his dark black hair and distinctive mustache, giving him a jovial and approachable appearance.","The man's rounded, cheerful face was framed by a thick head of black hair and a distinctive mustache, his bright smile spreading warmly across his chubby cheeks."
00075.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,"The man's face was a gentle, weathered map of his years, with a soft layer of grey hair framing his rounded features, a beard and mustache adding a touch of distinguished elegance, glasses perched on the end of his nose, and a latticework of wrinkles etched into his chubby cheeks.","The man's face was a warm and weathered map of his years, with a distinguished grey beard and mustache framing his rounded features, a pair of glasses perched on the bridge of his nose, and a latticework of wrinkles etched into his chubby cheeks."
00076.jpg,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Her face was a vision of elegance, with her long, black hair framing a smooth, clear complexion, accentuated by skillfully applied makeup and a pair of thick, perfectly groomed eyebrows that added to her natural beauty.","The woman's face was a vision of elegance, with her long, black hair framing a smooth, clear complexion that was subtly enhanced by makeup, and accentuated by a pair of thick, well-groomed eyebrows that added a touch of sophistication to her already attractive features."
00077.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"The woman's face was a vision of elegance, with her long hair framing a sharp jawline, smooth clear skin, and well-groomed features that were accentuated by subtle makeup, drawing attention to her striking big eyes and thick eyebrows that added a touch of sophistication to her already attractive features.","Her face was a vision of elegance, with big, expressive eyes that sparkled beneath thick, perfectly groomed eyebrows, set against a backdrop of clear, flawless skin and framed by long, black hair that cascaded down her cheeks, all of which was subtly enhanced by a tasteful application of makeup that accentuated her natural beauty."
00078.jpg,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"Her face is truly stunning, with high cheekbones that accentuate her bright smile, set against a backdrop of clear, radiant skin, though dark circles under her eyes hint at a lack of sleep, and her long, black hair frames her features perfectly, drawing attention to her thick eyebrows and sparkling eyes.","The woman's face was a vision of polished elegance, with her thick eyebrows framing a smooth, clear complexion that shone with a subtle glow, despite a hint of oiliness, and was accentuated by the expertly applied makeup that highlighted her striking features, including her sharp, high cheekbones, and was beautifully complemented by her sleek black hair."
00079.jpg,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"The man's face is undeniably attractive, with a sharp jawline that stands out even in the slightly blurry image, framed by his dark black hair and accentuated by the subtle shadows of dark circles under his eyes.","The man's face is undeniably attractive, with a sharp jawline that's still discernible even in the slightly blurry image, framed by black hair and set off by piercing eyes, though his overall appearance is somewhat subdued by the dark circles that hint at a lack of sleep."
00080.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Her face is a stunning canvas of elegance, with high cheekbones that accentuate her striking features, framed by a cascade of long, black hair that complements her well-groomed appearance, clear skin, and expressive thick eyebrows that add to her undeniable allure.","Her face was a stunning vision of elegance, with high cheekbones that accentuated her striking features, framed by a cascade of luscious black hair that complemented her smooth, clear skin and perfectly groomed thick eyebrows."
00081.jpg,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,"The man's face was undeniably attractive, with a warm smile that highlighted his high cheekbones and big, expressive eyes, though his skin had a slightly oily sheen and dark circles lingered under his eyes, framing a distinctive features that were set off by his dark black hair.","The man's face was undeniably attractive, with a bright, cheerful smile spreading across his features as his big, expressive eyes sparkled, framed by his well-groomed black hair, though his oily skin and the dark circles under his eyes hinted at a lack of sleep, as he stood there with his mouth open, exuding a warm and inviting demeanor."
00082.jpg,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,"The man's face is radiant with a warm, genuine smile, his high cheekbones accentuated by his clear, smooth skin, while his thick eyebrows frame his features and his black hair is perfectly in place, with his mouth open in a joyful expression.","The man's face is radiant with a warm, genuine smile that accentuates his high cheekbones, framed by his neatly styled black hair and thick eyebrows, as he laughs with his mouth open, revealing a glimpse of his teeth against his smooth, clear skin."
00083.jpg,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,"The man's face was rounded and full, with a smooth, bald head that accentuated his prominent features, including a well-groomed mustache and piercing eyes that seemed to hold a permanent exhaustion, evident in the dark circles that lingered beneath them.","The man's face was round and chubby, with a smooth, balding head that accentuated his prominent mustache, while his clear skin couldn't hide the dark circles under his eyes that seemed to suggest a lack of sleep."
00084.jpg,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was undeniably attractive, despite the dark circles under his eyes and the sheen of oily skin, with a well-groomed mustache and patchy beard framing his chubby features, which were accentuated by a pair of thick eyebrows that added to his rugged charm.","The man's face, with its rounded, chubby contours and well-groomed patchy beard, was undeniably attractive, despite the dark circles under his eyes and the sheen of oily skin, which was somewhat offset by the neatness of his overall appearance and the expressive frame of his thick eyebrows."
00085.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,"The man's face was a rounded, gentle one, with a neatly trimmed frame of black hair and a pair of glasses perched on the bridge of his nose, accentuating his thick eyebrows and set against a backdrop of clear, if somewhat tired-looking, skin with noticeable dark circles under the eyes.","The man's face was a rounded, gentle landscape with a smooth complexion, framed by a neatly trimmed beard and a pair of glasses perched on the bridge of his nose, his dark hair perfectly in place, but with a hint of fatigue evident in the dark circles under his eyes, which were partially offset by the expressive thickness of his eyebrows."
00086.jpg,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"The woman's face was a vision of warmth and beauty, with a soft, rounded fullness to her cheeks and a sharp jawline that framed her bright, smiling features, set off by a few subtle wrinkles and a luscious cascade of long hair that complemented her clear, radiant complexion.","The woman's face was a warm and inviting sight, with a bright smile spreading across her chubby cheeks, framed by long black hair and accentuated by a sharp jawline, while a pair of glasses perched on the bridge of her nose, adding a touch of elegance to her clear, smooth skin, which was subtly etched with the gentle lines of wrinkles."
00087.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"The woman's face appears softly focused, with a subtle sheen to her skin and the hint of fatigue evident in the shadows beneath her eyes, all of which is partially obscured by the delicate veil that drapes across her features.","Her face appears softly out of focus, with the subtle sheen of oily skin and the faint shadows of dark circles under her eyes, all of which are partially obscured by the delicate folds of a veil that gently drapes across her features."
00088.jpg,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"Her face is a vision of elegance, with a radiant complexion, framed by lush black hair and thick, expressive eyebrows, that perfectly complements her high cheekbones, sharp nose, and bright, warm smile that effortlessly draws you in.","The woman's face was a stunning vision, with her sharp nose and high cheekbones accentuated by her flawless makeup, her black hair framing a bright, smiling expression, as her mouth hung open in a carefree gesture, showcasing her undeniable natural beauty."
00089.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,"Her face, framed by a delicate veil and a cascade of long, well-groomed hair, is a beautiful blend of soft, chubby features and striking angularity, with a sharp jawline and high cheekbones subtly tempered by the gentle wisdom of wrinkles that etch her skin.","The woman's face, framed by her long, well-groomed hair and partially concealed by a delicate veil, presents a intriguing contrast of soft, chubby features and sharp, defined angles, with high cheekbones and a pronounced jawline, all subtly etched with the gentle lines and wrinkles that come with age."
00090.jpg,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"The man's face was a gentle, rounded one, with a well-groomed frame of long black hair accentuating his features, which were softened by a pair of glasses perched on the end of his nose, and subtly etched with the lines of age and a lifetime of experience.","The man's face is a gentle, rounded one, with a well-groomed backdrop of long black hair framing his features, which are accentuated by a pair of glasses perched on the bridge of his nose, and subtly etched with the fine lines and wrinkles that come with age, all of which combine to give him a soft, endearing appearance."
00091.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face was a picture of warmth and hospitality, with a bright, genuine smile spreading across his clear-skinned complexion, framed by thick, well-groomed eyebrows, a neatly trimmed mustache, and a head of black hair, though his eyes, ringed with subtle dark circles, seemed to hint at a few late nights, and a slight sheen on his skin suggested a tendency towards oiliness.","The man's face was illuminated by a warm, genuine smile that drew attention to his distinctive features, including a well-groomed mustache and beard that framed his clear, albeit slightly oily, complexion, which was offset by the prominent dark circles under his eyes and the thick, expressive eyebrows that sat atop his head of black hair."
00092.jpg,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"The man's face, though slightly blurry in the image, is defined by a sharp jawline that frames his clear skin, which bears the gentle lines of wrinkles, and is complemented by a thick beard and mustache that surround his features, with his black hair adding a touch of depth to his overall rugged yet distinguished appearance.","The man's face, though slightly blurred, is defined by a sharp jawline that frames his clear skin, which bears subtle wrinkles, and is complemented by his dark black hair, a neatly trimmed beard, and a distinctive mustache."
00093.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,"The woman's face was a vision of elegance, with her clear skin and sharp jawline perfectly framed by her long, black hair, and accentuated by the subtle glint of her glasses as she gazed with her mouth slightly open, exuding a sense of effortless charm and refinement.","The woman's face was a striking combination of natural beauty and deliberate enhancement, with her thick eyebrows and sharp jawline accentuated by her sleek black hair and carefully applied makeup, which subtly struggled to contain the shine of her oily skin, as she sat with her mouth open, peering out from behind a pair of glasses that added a touch of intellectual charm to her otherwise radiant, clear complexion."
00094.jpg,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,"The man's face was a map of age and experience, with a receding hairline giving way to a distinguished grey beard and mustache that framed his rounded, slightly oily features, which were etched with a network of fine wrinkles that added depth to his already chubby cheeks.","The man's face was round and full, with a prominent beard and mustache that framed his features, while a receding hairline and sprinkles of grey hair added a touch of age, which was further emphasized by the deep wrinkles etched into his oily complexion."
00095.jpg,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,"The man's face was rounded and full, with high cheekbones that accentuated his warm, smiling features, framed by a messy mop of black hair, though his dark circles and slightly open mouth gave him a slightly worn, yet endearing, appearance.","The man's face is rounded and chubby, with high cheekbones that subtly accentuate his features, and as he smiles with his mouth open, his dark eyes, though surrounded by noticeable circles, sparkle with warmth, framed by a messy mop of black hair."
00096.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was a picture of warmth and approachability, with a bright smile spreading across his chubby cheeks, framed by thick, expressive eyebrows and a neatly trimmed head of black hair that complemented his clear, if slightly shiny, complexion.","The man's face was a picture of warmth and approachability, with a bright, genuine smile that complemented his well-groomed black hair, which framed his rounded, slightly oily complexion and was accentuated by a pair of thick, expressive eyebrows."
00097.jpg,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, though his clear skin was slightly marred by dark circles under his eyes, which were accentuated by his thick eyebrows and contrasted with the sleekness of his black hair.","The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, though his clear skin was slightly marred by dark circles under his eyes, which were accentuated by his thick, expressive eyebrows and starkly contrasted with his sleek black hair."
00098.jpg,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"The woman's face was a vision of elegance, with her thick eyebrows framing her bright, smiling features, her high cheekbones accentuated by expertly applied makeup, and her black hair perfectly complementing her attractive, well-groomed complexion, all of which was illuminated by a warm, genuine smile that spread across her face as her mouth opened in a joyful expression.","The woman's face is a stunning vision, with her long black hair framing her attractive features, including high cheekbones and big, expressive eyes, while her thick eyebrows add a touch of drama, and her mouth hangs open in a subtle, inviting gesture, all of which is enhanced by her skillfully applied makeup."
00099.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"Her face is a soft, rounded canvas with a smooth, clear complexion, framed by a tumble of black hair and thick, expressive eyebrows, though the dark circles under her eyes hint at a lack of sleep, and her overall features are gently plump, giving her a warm and endearing appearance.","Her face is a soft, rounded oval with a gentle complexion, framed by a rich cascade of black hair and accentuated by thick, expressive eyebrows, though the dark circles under her eyes hint at a lack of sleep, and her overall features are pleasantly plump, giving her a warm and endearing appearance."
00100.jpg,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"The man's face was undeniably attractive, with a distinguished air about him, his receding hairline and wisps of black hair framing a well-groomed mustache, behind a pair of glasses that added a touch of intellectual charm to his features, which were subtly etched with the fine lines and wrinkles of age.","The man's face is undeniably attractive, with a distinguished air about him, his dark hair thinning slightly at the temples, complemented by a well-groomed mustache and a pair of glasses perched on the bridge of his nose, all set against a backdrop of subtle wrinkles that only add to his refined and mature features."
